gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	celltype_Nephron_epithelium	celltype_Endothelium	celltype_Podocytes	celltype_Distal_tubules_and_collecting_duct	celltype_Proximal_tubular_cells	celltype_Loop_of_Henle	celltype_Private	celltype_Neutrophil	celltype_MNP	celltype_Mesangial_cells	celltype_NKT cell	celltype_Mast cell	celltype_Th cell	celltype_NK cell	celltype_CD8 T cell	celltype_B cell	celltype_DC
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS02770D68F	0.183	0.183	0.0	0.007	0.014	0.022	0.006	0.0	0.005	0.026	0.01	0.0	0.01	0.019	0.018	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS08C3D27F7	0.183	0.183	0.0	0.007	0.014	0.022	0.006	0.0	0.005	0.026	0.01	0.0	0.01	0.019	0.018	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS05FEE05CB	0.183	0.183	0.0	0.007	0.014	0.022	0.006	0.0	0.005	0.026	0.01	0.0	0.01	0.019	0.018	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0C4D54E39	0.183	0.183	0.0	0.007	0.014	0.022	0.006	0.0	0.005	0.026	0.01	0.0	0.01	0.019	0.018	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0B42AD9EF	0.001	0.0	0.003	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0FA326344	0.001	0.0	0.003	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B87FE6E0	0.357	0.528	0.052	0.261	0.093	0.331	0.033	0.0	0.058	2.709	0.057	0.0	0.032	0.048	0.016	0.007	0.043
JAG1	P78504	False	JAG1_HUMAN		CPI-SS01A07768A	0.357	0.528	0.052	0.261	0.093	0.331	0.033	0.0	0.058	2.709	0.057	0.0	0.032	0.048	0.016	0.007	0.043
NOV	P48745	False	NOV_HUMAN		CPI-SS0E5AF12B6	0.105	0.049	0.027	0.092	0.003	0.084	0.005	0.0	0.003	0.683	0.015	0.42	0.007	0.009	0.0	0.0	0.0
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0A34EE366	0.014	0.002	0.0	0.0	0.028	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL21	Q9HBE4	False	IL21_HUMAN		CPI-CS0E80B08E2	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0
IL22	Q9GZX6	False	IL22_HUMAN		CPI-CS0A8A0A053	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0
IL26	Q9NPH9	False	IL26_HUMAN		CPI-CS0317FAF76	0.0	0.0	0.0	0.0	0.004	0.0	0.004	0.0	0.0	0.0	0.008	0.0	0.041	0.002	0.033	0.0	0.0
IL3	P08700	False	IL3_HUMAN		CPI-CS03037FE90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0
IL33	O95760	False	IL33_HUMAN		CPI-CS0C59AF029	0.117	0.208	0.0	0.005	0.003	0.001	0.005	0.0	0.002	0.014	0.002	0.0	0.0	0.0	0.013	0.0	0.0
IL36G	Q9NZH8	False	IL36G_HUMAN		CPI-CS0D9B5AB86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL36RN	Q9UBH0	False	I36RA_HUMAN		CPI-CS04BB8F1EC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL37	Q9NZH6	False	IL37_HUMAN		CPI-CS040DDEBFB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL5	P05113	False	IL5_HUMAN		CPI-CS0FB8775FC	0.001	0.001	0.005	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL6	P05231	False	IL6_HUMAN		CPI-CS063AE1C91	0.081	0.164	0.0	0.055	0.0	0.009	0.003	0.0	0.034	0.196	0.0	0.0	0.005	0.0	0.021	0.207	0.0
IL7	P13232	False	IL7_HUMAN		CPI-CS0AB9C7139	0.022	0.045	0.042	0.016	0.026	0.051	0.013	0.209	0.011	0.0	0.01	0.0	0.012	0.0	0.016	0.129	0.0
OSM	P13725	False	ONCM_HUMAN		CPI-CS0E661878B	0.025	0.021	0.021	0.017	0.027	0.006	0.117	4.117	0.922	0.0	0.19	0.123	0.314	0.149	0.116	0.042	0.0
OSM	P13725	False	ONCM_HUMAN		CPI-CS06D50EBF8	0.025	0.021	0.021	0.017	0.027	0.006	0.117	4.117	0.922	0.0	0.19	0.123	0.314	0.149	0.116	0.042	0.0
LIF	P15018	False	LIF_HUMAN		CPI-CS07B61574B	0.003	0.0	0.0	0.038	0.015	0.025	0.016	0.0	0.009	0.017	0.014	0.726	0.029	0.041	0.0	0.0	0.0
AMH	P03971	False	MIS_HUMAN		CPI-CS07557A266	0.001	0.006	0.024	0.004	0.011	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMH	P03971	False	MIS_HUMAN		CPI-CS0F670E8BC	0.001	0.006	0.024	0.004	0.011	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMH	P03971	False	MIS_HUMAN		CPI-CS0D4BB4458	0.001	0.006	0.024	0.004	0.011	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MICB	Q29980	False	MICB_HUMAN		CPI-CS0A9D23000	0.018	0.052	0.016	0.022	0.008	0.007	0.087	0.031	0.088	0.0	0.122	0.109	0.072	0.172	0.149	0.107	0.069
MICA	Q29983	False	MICA_HUMAN		CPI-CS06C6E2321	0.147	0.353	0.177	0.174	0.135	0.162	0.114	0.0	0.086	0.229	0.123	0.0	0.098	0.093	0.131	0.099	0.043
RAET1L	Q5VY80	False	RET1L_HUMAN		CPI-CS08F4E5D70	0.001	0.003	0.0	0.004	0.0	0.01	0.003	0.0	0.002	0.0	0.003	0.0	0.007	0.0	0.0	0.0	0.0
RAET1G	Q6H3X3	False	RET1G_HUMAN		CPI-CS0A71F2AAD	0.008	0.04	0.01	0.004	0.002	0.004	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAET1E	Q8TD07	False	N2DL4_HUMAN		CPI-CS09F211C3E	0.012	0.047	0.488	0.001	0.014	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.01	0.002	0.0	0.0	0.0
ULBP3	Q9BZM4	False	N2DL3_HUMAN		CPI-CS038376BA2	0.0	0.003	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ULBP2	Q9BZM5	False	N2DL2_HUMAN		CPI-CS0A269FA16	0.02	0.097	0.0	0.003	0.0	0.007	0.024	0.0	0.002	0.0	0.042	0.0	0.036	0.064	0.0	0.019	0.0
ULBP1	Q9BZM6	False	N2DL1_HUMAN		CPI-CS0007697A7	0.0	0.026	0.0	0.002	0.005	0.0	0.003	0.0	0.005	0.005	0.011	0.0	0.0	0.018	0.0	0.0	0.0
NODAL	Q96S42	False	NODAL_HUMAN		CPI-CS040AEB4A0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS030EDC420	0.004	0.012	0.0	0.002	0.0	0.003	0.007	0.0	0.001	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS05C2D0200	0.0	0.005	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS09FF3A1EA	0.001	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
RETN	Q9HD89	False	RETN_HUMAN		CPI-SS0EECD7662	0.048	0.003	0.127	0.071	0.005	0.05	0.007	1.443	0.581	0.005	0.005	0.0	0.053	0.017	0.019	0.016	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS093922D5A	0.008	0.0	0.026	0.001	0.002	0.004	0.038	0.0	0.091	0.0	0.039	0.0	0.149	0.003	0.402	0.095	0.315
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0CF0E4DE9	0.008	0.0	0.026	0.001	0.002	0.004	0.038	0.0	0.091	0.0	0.039	0.0	0.149	0.003	0.402	0.095	0.315
CCR3	P51677	False	CCR3_HUMAN		CPI-SS08BFF4F9B	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.0	0.01	0.0	0.009	0.001	0.0	0.0	0.0
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0F6B529A1	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.0	0.01	0.0	0.009	0.001	0.0	0.0	0.0
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0C6311D2D	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.0	0.01	0.0	0.009	0.001	0.0	0.0	0.0
CCR3	P51677	False	CCR3_HUMAN		CPI-SS0F33890C0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.0	0.01	0.0	0.009	0.001	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0348B76E5	0.001	0.001	0.0	0.01	0.012	0.002	0.034	0.327	0.602	0.0	0.087	0.0	0.052	0.042	0.189	0.048	0.038
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08DA48A5A	0.001	0.001	0.0	0.01	0.012	0.002	0.034	0.327	0.602	0.0	0.087	0.0	0.052	0.042	0.189	0.048	0.038
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A021DB6E	0.001	0.001	0.0	0.01	0.012	0.002	0.034	0.327	0.602	0.0	0.087	0.0	0.052	0.042	0.189	0.048	0.038
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0817CE2B3	0.001	0.001	0.0	0.01	0.012	0.002	0.034	0.327	0.602	0.0	0.087	0.0	0.052	0.042	0.189	0.048	0.038
HRH4	Q9H3N8	False	HRH4_HUMAN		CPI-SS04587A7C5	0.002	0.009	0.0	0.002	0.006	0.003	0.007	0.0	0.006	0.0	0.015	0.0	0.003	0.008	0.0	0.0	0.028
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0DBFB8BEA	0.179	1.697	0.05	0.024	0.031	0.016	0.032	0.0	0.018	0.029	0.016	0.0	0.022	0.025	0.01	0.038	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS05B7D3407	0.179	1.697	0.05	0.024	0.031	0.016	0.032	0.0	0.018	0.029	0.016	0.0	0.022	0.025	0.01	0.038	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS03821C2C6	0.179	1.697	0.05	0.024	0.031	0.016	0.032	0.0	0.018	0.029	0.016	0.0	0.022	0.025	0.01	0.038	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS052BBD9F9	0.179	1.697	0.05	0.024	0.031	0.016	0.032	0.0	0.018	0.029	0.016	0.0	0.022	0.025	0.01	0.038	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0911EECCC	0.179	1.697	0.05	0.024	0.031	0.016	0.032	0.0	0.018	0.029	0.016	0.0	0.022	0.025	0.01	0.038	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0ABF41CAA	0.179	1.697	0.05	0.024	0.031	0.016	0.032	0.0	0.018	0.029	0.016	0.0	0.022	0.025	0.01	0.038	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS008700E67	0.179	1.697	0.05	0.024	0.031	0.016	0.032	0.0	0.018	0.029	0.016	0.0	0.022	0.025	0.01	0.038	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS07EC65CED	0.179	1.697	0.05	0.024	0.031	0.016	0.032	0.0	0.018	0.029	0.016	0.0	0.022	0.025	0.01	0.038	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS08B249DBA	0.024	0.003	0.032	0.014	0.016	0.029	0.011	0.0	0.011	0.221	0.0	0.094	0.034	0.013	0.012	0.056	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0F3BF2B34	0.023	0.036	0.0	0.012	0.015	0.001	0.008	0.0	0.0	0.0	0.01	0.0	0.0	0.007	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0CB2E8B21	0.023	0.036	0.0	0.012	0.015	0.001	0.008	0.0	0.0	0.0	0.01	0.0	0.0	0.007	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0ECD9BB5E	0.023	0.036	0.0	0.012	0.015	0.001	0.008	0.0	0.0	0.0	0.01	0.0	0.0	0.007	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS083B5EBAB	0.023	0.036	0.0	0.012	0.015	0.001	0.008	0.0	0.0	0.0	0.01	0.0	0.0	0.007	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS00AEC3818	0.023	0.036	0.0	0.012	0.015	0.001	0.008	0.0	0.0	0.0	0.01	0.0	0.0	0.007	0.0	0.0	0.0
CCR4	P51679	False	CCR4_HUMAN		CPI-SS0EA05941A	0.004	0.005	0.006	0.005	0.004	0.001	0.033	0.0	0.003	0.0	0.025	0.0	0.08	0.015	0.008	0.003	0.0
CCR4	P51679	False	CCR4_HUMAN		CPI-SS052B38F1C	0.004	0.005	0.006	0.005	0.004	0.001	0.033	0.0	0.003	0.0	0.025	0.0	0.08	0.015	0.008	0.003	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS04641FE5F	0.166	0.038	0.365	0.065	0.773	0.267	0.238	0.0	0.068	0.059	0.123	0.053	0.659	0.057	0.311	0.087	0.309
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0AEC33FF1	0.166	0.038	0.365	0.065	0.773	0.267	0.238	0.0	0.068	0.059	0.123	0.053	0.659	0.057	0.311	0.087	0.309
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CC738ABC	0.166	0.038	0.365	0.065	0.773	0.267	0.238	0.0	0.068	0.059	0.123	0.053	0.659	0.057	0.311	0.087	0.309
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0F9BBC31B	0.166	0.038	0.365	0.065	0.773	0.267	0.238	0.0	0.068	0.059	0.123	0.053	0.659	0.057	0.311	0.087	0.309
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FDAB7BA8	0.166	0.038	0.365	0.065	0.773	0.267	0.238	0.0	0.068	0.059	0.123	0.053	0.659	0.057	0.311	0.087	0.309
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FAE7ABEF	0.166	0.038	0.365	0.065	0.773	0.267	0.238	0.0	0.068	0.059	0.123	0.053	0.659	0.057	0.311	0.087	0.309
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0D377BBBF	0.166	0.038	0.365	0.065	0.773	0.267	0.238	0.0	0.068	0.059	0.123	0.053	0.659	0.057	0.311	0.087	0.309
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CDAC688B	0.166	0.038	0.365	0.065	0.773	0.267	0.238	0.0	0.068	0.059	0.123	0.053	0.659	0.057	0.311	0.087	0.309
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS01A6823FA	0.043	0.005	0.0	0.018	0.015	0.007	0.324	0.0	0.041	0.0	0.287	0.024	0.321	0.139	1.828	0.118	2.612
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS09FAC4977	0.043	0.005	0.0	0.018	0.015	0.007	0.324	0.0	0.041	0.0	0.287	0.024	0.321	0.139	1.828	0.118	2.612
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS080683E15	0.043	0.005	0.0	0.018	0.015	0.007	0.324	0.0	0.041	0.0	0.287	0.024	0.321	0.139	1.828	0.118	2.612
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS0EFE0B07A	0.043	0.005	0.0	0.018	0.015	0.007	0.324	0.0	0.041	0.0	0.287	0.024	0.321	0.139	1.828	0.118	2.612
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0C62E5DD8	0.004	0.009	0.0	0.0	0.004	0.0	0.03	0.983	0.006	0.0	0.027	0.0	0.005	0.144	0.0	0.018	0.0
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0698C4DC4	0.004	0.009	0.0	0.0	0.004	0.0	0.03	0.983	0.006	0.0	0.027	0.0	0.005	0.144	0.0	0.018	0.0
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS040630206	0.004	0.009	0.0	0.0	0.004	0.0	0.03	0.983	0.006	0.0	0.027	0.0	0.005	0.144	0.0	0.018	0.0
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS07AB1C381	0.004	0.009	0.0	0.0	0.004	0.0	0.03	0.983	0.006	0.0	0.027	0.0	0.005	0.144	0.0	0.018	0.0
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0D04AE221	0.004	0.009	0.0	0.0	0.004	0.0	0.03	0.983	0.006	0.0	0.027	0.0	0.005	0.144	0.0	0.018	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS08102DC9E	0.013	0.002	0.0	0.002	0.0	0.001	0.055	3.418	0.038	0.072	0.114	0.0	0.007	0.379	0.0	0.003	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0315F51DD	0.013	0.002	0.0	0.002	0.0	0.001	0.055	3.418	0.038	0.072	0.114	0.0	0.007	0.379	0.0	0.003	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0F562FEA5	0.013	0.002	0.0	0.002	0.0	0.001	0.055	3.418	0.038	0.072	0.114	0.0	0.007	0.379	0.0	0.003	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0C491A3C1	0.013	0.002	0.0	0.002	0.0	0.001	0.055	3.418	0.038	0.072	0.114	0.0	0.007	0.379	0.0	0.003	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS09185EA8F	0.013	0.002	0.0	0.002	0.0	0.001	0.055	3.418	0.038	0.072	0.114	0.0	0.007	0.379	0.0	0.003	0.0
CALCR	P30988	False	CALCR_HUMAN		CPI-SS00D9A2FD0	0.011	0.036	0.0	0.011	0.0	0.057	0.0	0.0	0.003	0.008	0.003	0.0	0.0	0.004	0.0	0.0	0.0
CALCR	P30988	False	CALCR_HUMAN		CPI-SS015B2F961	0.011	0.036	0.0	0.011	0.0	0.057	0.0	0.0	0.003	0.008	0.003	0.0	0.0	0.004	0.0	0.0	0.0
CALCR	P30988	False	CALCR_HUMAN		CPI-SS0F531DDEB	0.011	0.036	0.0	0.011	0.0	0.057	0.0	0.0	0.003	0.008	0.003	0.0	0.0	0.004	0.0	0.0	0.0
CALCR	P30988	False	CALCR_HUMAN		CPI-SS07CF0C6E7	0.011	0.036	0.0	0.011	0.0	0.057	0.0	0.0	0.003	0.008	0.003	0.0	0.0	0.004	0.0	0.0	0.0
CCR7	P32248	False	CCR7_HUMAN		CPI-SS06C0074BD	0.023	0.004	0.0	0.003	0.007	0.015	0.263	0.0	0.053	0.0	0.04	0.068	1.12	0.017	0.009	0.689	0.0
CXCR5	P32302	False	CXCR5_HUMAN		CPI-SS0C2437E0D	0.002	0.001	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.004	0.0	0.017	0.01	0.0	0.426	0.0
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS0747FCACD	0.023	0.04	0.12	0.016	0.031	0.005	0.0	0.0	0.038	0.071	0.015	0.0	0.006	0.026	0.0	0.0	0.0
AVPR1A	P37288	False	V1AR_HUMAN		CPI-SS07835EECF	0.011	0.044	0.01	0.456	0.002	0.01	0.003	0.0	0.003	0.196	0.005	0.0	0.006	0.008	0.0	0.003	0.0
AVPR1A	P37288	False	V1AR_HUMAN		CPI-SS00399ED03	0.011	0.044	0.01	0.456	0.002	0.01	0.003	0.0	0.003	0.196	0.005	0.0	0.006	0.008	0.0	0.003	0.0
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0C8A09915	0.027	0.308	0.003	0.011	0.008	0.004	0.011	0.0	0.049	0.081	0.005	0.0	0.078	0.0	0.0	0.0	0.0
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS062DED513	0.027	0.308	0.003	0.011	0.008	0.004	0.011	0.0	0.049	0.081	0.005	0.0	0.078	0.0	0.0	0.0	0.0
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS003AFD9BA	0.027	0.308	0.003	0.011	0.008	0.004	0.011	0.0	0.049	0.081	0.005	0.0	0.078	0.0	0.0	0.0	0.0
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0EC70F078	0.027	0.308	0.003	0.011	0.008	0.004	0.011	0.0	0.049	0.081	0.005	0.0	0.078	0.0	0.0	0.0	0.0
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS05B60E59C	0.001	0.002	0.0	0.068	0.0	0.001	0.028	0.0	0.003	0.135	0.065	0.0	0.01	0.131	0.019	0.0	0.644
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS02CCE14A7	0.001	0.002	0.0	0.068	0.0	0.001	0.028	0.0	0.003	0.135	0.065	0.0	0.01	0.131	0.019	0.0	0.644
NPY5R	Q15761	False	NPY5R_HUMAN		CPI-SS0445D021B	0.002	0.006	0.0	0.001	0.003	0.018	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPY5R	Q15761	False	NPY5R_HUMAN		CPI-SS0C2000B56	0.002	0.006	0.0	0.001	0.003	0.018	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPY1R	P25929	False	NPY1R_HUMAN		CPI-SS0A9F17199	0.127	0.747	0.0	0.021	0.0	0.088	0.008	0.0	0.004	0.347	0.017	0.0	0.003	0.004	0.0	0.012	0.0
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS04A7BCE8D	0.432	0.181	0.458	0.159	1.131	0.819	0.616	0.047	0.18	0.217	0.082	0.389	0.133	0.105	0.279	0.148	0.452
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS0230EE330	0.017	0.05	0.019	0.014	0.009	0.003	0.007	0.0	0.002	0.033	0.004	0.0	0.01	0.0	0.012	0.0	0.05
SCTR	P47872	False	SCTR_HUMAN		CPI-SS0098B5107	0.027	0.001	0.0	0.049	0.004	0.096	0.0	0.0	0.005	0.076	0.008	0.0	0.0	0.001	0.0	0.0	0.0
SCTR	P47872	False	SCTR_HUMAN		CPI-SS021F26C73	0.027	0.001	0.0	0.049	0.004	0.096	0.0	0.0	0.005	0.076	0.008	0.0	0.0	0.001	0.0	0.0	0.0
MET	P08581	False	MET_HUMAN		CPI-SS0BC7CD11B	0.084	0.043	0.0	0.164	0.249	0.222	0.038	0.059	0.026	0.053	0.028	0.029	0.013	0.02	0.04	0.034	0.0
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0419B80C4	0.034	0.137	0.028	0.048	0.041	0.036	0.003	0.0	0.508	0.747	0.01	0.0	0.027	0.017	0.026	0.002	0.028
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS02928C71A	0.034	0.137	0.028	0.048	0.041	0.036	0.003	0.0	0.508	0.747	0.01	0.0	0.027	0.017	0.026	0.002	0.028
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS006C6537E	0.034	0.137	0.028	0.048	0.041	0.036	0.003	0.0	0.508	0.747	0.01	0.0	0.027	0.017	0.026	0.002	0.028
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0984C2931	0.034	0.137	0.028	0.048	0.041	0.036	0.003	0.0	0.508	0.747	0.01	0.0	0.027	0.017	0.026	0.002	0.028
CD47	Q08722	False	CD47_HUMAN		CPI-SS014958F32	0.441	0.577	1.095	0.443	0.242	0.413	0.983	0.287	0.823	0.607	1.729	0.794	1.187	2.418	0.992	0.883	1.366
CD47	Q08722	False	CD47_HUMAN		CPI-SS0339AE950	0.441	0.577	1.095	0.443	0.242	0.413	0.983	0.287	0.823	0.607	1.729	0.794	1.187	2.418	0.992	0.883	1.366
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0A9FB762A	0.066	0.373	0.08	0.209	0.318	0.119	0.033	0.078	0.02	0.895	0.053	0.0	0.023	0.009	0.07	0.137	0.0
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0472C478C	0.066	0.373	0.08	0.209	0.318	0.119	0.033	0.078	0.02	0.895	0.053	0.0	0.023	0.009	0.07	0.137	0.0
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0CB863B46	0.066	0.373	0.08	0.209	0.318	0.119	0.033	0.078	0.02	0.895	0.053	0.0	0.023	0.009	0.07	0.137	0.0
SLC1A5	Q15758	False	AAAT_HUMAN		CPI-SS002DF6C31	0.145	0.185	0.459	0.079	0.431	0.309	0.184	0.0	0.325	0.091	0.271	0.969	0.118	0.395	0.249	0.108	0.867
COLEC12	Q5KU26	False	COL12_HUMAN		CPI-SS08877A081	0.022	0.042	0.043	0.039	0.07	0.029	0.139	0.0	0.058	0.04	0.329	0.562	0.239	0.22	0.221	0.054	0.07
HAVCR2	Q8TDQ0	False	HAVR2_HUMAN		CPI-SS0E23CEB91	0.07	0.038	0.076	0.048	0.488	0.052	0.431	0.224	0.709	0.162	0.416	0.455	0.176	2.081	0.531	0.083	0.112
SORL1	Q92673	False	SORL_HUMAN		CPI-SS09C52F54E	0.133	0.097	0.495	0.793	0.107	0.381	0.48	3.098	0.725	0.253	1.052	0.638	0.956	1.485	0.395	0.166	0.6
SORL1	Q92673	False	SORL_HUMAN		CPI-SS083CBFACD	0.133	0.097	0.495	0.793	0.107	0.381	0.48	3.098	0.725	0.253	1.052	0.638	0.956	1.485	0.395	0.166	0.6
SORL1	Q92673	False	SORL_HUMAN		CPI-SS0D3C90DDA	0.133	0.097	0.495	0.793	0.107	0.381	0.48	3.098	0.725	0.253	1.052	0.638	0.956	1.485	0.395	0.166	0.6
MRC2	Q9UBG0	False	MRC2_HUMAN		CPI-SS048346C2B	0.026	0.109	0.238	0.003	0.002	0.026	0.001	0.0	0.017	0.106	0.0	0.0	0.025	0.0	0.0	0.0	0.0
MRC2	Q9UBG0	False	MRC2_HUMAN		CPI-SS0014DB67C	0.026	0.109	0.238	0.003	0.002	0.026	0.001	0.0	0.017	0.106	0.0	0.0	0.025	0.0	0.0	0.0	0.0
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS05A26A1DE	0.007	0.026	0.301	0.008	0.005	0.025	0.066	0.145	0.019	5.912	0.044	0.0	0.001	0.202	0.0	0.039	0.0
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0FEEB187C	0.008	0.007	0.002	0.002	0.007	0.001	0.0	0.0	0.0	0.068	0.0	0.219	0.0	0.0	0.0	0.0	0.0
